userid,user,pageid,revid,parentid,ns,title,timestamp,comment,size,username,top,texthidden,new
0,94.178.235.125,44881064,946764906,902372839,14,Category:8th Ukrainian Verkhovna Rada,2020-03-22T07:57:53Z,,141,94.178.235.125,,,
0,94.178.235.125,44885351,946764895,902372857,14,Category:7th Ukrainian Verkhovna Rada,2020-03-22T07:57:47Z,,141,94.178.235.125,,,
0,94.178.235.125,63277046,946699046,946698929,0,COVID-19 pandemic in Ukraine,2020-03-21T21:13:52Z,,13279,94.178.235.125,,,
0,94.178.235.125,63277046,946698929,946697360,0,COVID-19 pandemic in Ukraine,2020-03-21T21:12:40Z,,13260,94.178.235.125,,,
0,94.178.235.125,63277046,946697360,946697310,0,COVID-19 pandemic in Ukraine,2020-03-21T20:58:19Z,/* Timeline */,13255,94.178.235.125,,,
0,94.178.235.125,63277046,946697310,946697142,0,COVID-19 pandemic in Ukraine,2020-03-21T20:58:01Z,/* Timeline */,13254,94.178.235.125,,,
0,94.178.235.125,63277046,946697142,946696798,0,COVID-19 pandemic in Ukraine,2020-03-21T20:56:54Z,,13225,94.178.235.125,,,
0,94.178.235.125,63277046,946696798,946696415,0,COVID-19 pandemic in Ukraine,2020-03-21T20:54:40Z,,13067,94.178.235.125,,,
0,94.178.235.125,63277046,946696415,946695739,0,COVID-19 pandemic in Ukraine,2020-03-21T20:51:48Z,/* Timeline */,13070,94.178.235.125,,,
0,94.178.235.125,52593200,946695792,937554102,0,Ionosat-Micro,2020-03-21T20:47:19Z,,11867,94.178.235.125,,,
0,94.178.235.125,63277046,946691282,946691014,0,COVID-19 pandemic in Ukraine,2020-03-21T20:12:08Z,/* Timeline */,12932,94.178.235.125,,,
0,94.178.235.125,63277046,946691014,946685330,0,COVID-19 pandemic in Ukraine,2020-03-21T20:10:04Z,/* Timeline */,12834,94.178.235.125,,,
0,94.178.235.125,41665206,946684771,945791099,10,Template:SpaceX Dragon,2020-03-21T19:23:26Z,,2415,94.178.235.125,,,
0,94.178.235.125,16868854,946683171,896751756,14,Category:Curling by year,2020-03-21T19:10:53Z,,203,94.178.235.125,,,
0,94.178.235.125,32563103,946682694,927183801,0,Lists of teams on the World Curling Tour,2020-03-21T19:07:12Z,,1457,94.178.235.125,,,
0,94.178.235.125,63277218,946681879,943982592,14,Category:Disease outbreaks in Ukraine,2020-03-21T19:00:39Z,,155,94.178.235.125,,,
0,94.178.235.125,24952258,946681455,943775021,0,2009 swine flu pandemic in Ukraine,2020-03-21T18:57:03Z,/* External links */,30826,94.178.235.125,,,
0,94.178.235.125,19023191,946681221,934397640,0,HIV/AIDS in the Democratic Republic of the Congo,2020-03-21T18:55:11Z,/* References */,11089,94.178.235.125,,,
0,94.178.235.125,20150602,946681170,454625086,0,2008 Democratic Republic of the Congo cholera outbreak,2020-03-21T18:54:45Z,,227,94.178.235.125,,,
0,94.178.235.125,61016641,946679149,945612295,0,1721 Boston smallpox outbreak,2020-03-21T18:38:16Z,/* References */,20334,94.178.235.125,,,
0,94.178.235.125,60693561,946678563,939289249,14,Category:2019–2020 measles outbreaks,2020-03-21T18:33:40Z,,170,94.178.235.125,,,
0,94.178.235.125,62407884,946678410,939061149,0,2019–2020 measles outbreak in the Democratic Republic of the Congo,2020-03-21T18:32:28Z,/* References */,4552,94.178.235.125,,,
0,94.178.235.125,61802372,946678114,943778839,0,2019–2020 vaping lung illness outbreak,2020-03-21T18:30:09Z,/* External links */,88046,94.178.235.125,,,
0,94.178.235.125,54393139,946677947,939741646,0,2016–2022 Yemen cholera outbreak,2020-03-21T18:28:54Z,/* References */,54318,94.178.235.125,,,
0,94.178.235.125,62939916,946677611,946122200,14,Category:COVID-19 pandemic,2020-03-21T18:26:14Z,"not only in Asia, +March",839,94.178.235.125,,,
0,94.178.235.125,63417744,946676893,946344207,14,Category:Impact of the COVID-19 pandemic on politics,2020-03-21T18:20:21Z,no 2019 politics here,142,94.178.235.125,,,
0,94.178.235.125,63356644,946676791,946676689,14,Category:Music events cancelled due to the COVID-19 pandemic,2020-03-21T18:19:32Z,subcat,275,94.178.235.125,,,
0,94.178.235.125,63356644,946676689,946340742,14,Category:Music events cancelled due to the COVID-19 pandemic,2020-03-21T18:18:47Z,no 2019 music events here,302,94.178.235.125,,,
0,94.178.235.125,61126147,946676561,946613036,0,2020 IIHF Women's World Championship Division I,2020-03-21T18:17:43Z,/* External links */,2222,94.178.235.125,,,
0,94.178.235.125,63352717,946676382,946626984,14,Category:Events postponed due to the COVID-19 pandemic,2020-03-21T18:16:09Z,there were no affected events in 2019,372,94.178.235.125,,,
0,94.178.235.125,63339308,946676099,946626930,14,Category:Events cancelled due to the COVID-19 pandemic,2020-03-21T18:14:03Z,there were no 2019 events affected,811,94.178.235.125,,,
0,94.178.235.125,63416817,946674760,946672046,0,Media coverage of the COVID-19 pandemic,2020-03-21T18:03:43Z,/* References */,4662,94.178.235.125,,,
0,94.178.235.125,63277046,946669343,946669164,0,COVID-19 pandemic in Ukraine,2020-03-21T17:25:45Z,/* Cases by region */,12718,94.178.235.125,,,
0,94.178.235.125,63277046,946669164,946560391,0,COVID-19 pandemic in Ukraine,2020-03-21T17:24:26Z,/* References */,12328,94.178.235.125,,,
0,94.178.235.125,60795985,946665044,946660731,0,Candidates Tournament 2020–2021,2020-03-21T16:51:52Z,/* External links */,35744,94.178.235.125,,,
0,94.178.235.125,60795985,946659466,946651557,0,Candidates Tournament 2020–2021,2020-03-21T16:08:10Z,/* Standings */,35739,94.178.235.125,,,
0,94.178.235.125,6258074,946654747,934997492,0,Nikolay Karpol,2020-03-21T15:31:30Z,,3860,94.178.235.125,,,
0,94.178.235.125,47426457,946643855,946581246,0,Brazil–Venezuela border,2020-03-21T14:02:40Z,all borders impacted,5768,94.178.235.125,,,
0,94.178.235.125,293487,946642728,946226674,0,Flybe (1979–2020),2020-03-21T13:52:02Z,all airlines and other orgs impacted,65920,94.178.235.125,,,
0,94.178.235.125,1610886,946642146,946552824,0,2020 Summer Olympics,2020-03-21T13:46:44Z,/* Concerns and controversies */,109316,94.178.235.125,,,
0,94.178.235.125,62375889,946638713,946638668,0,Blood & Guts (2021),2020-03-21T13:17:48Z,/* External links */,11678,94.178.235.125,,,
0,94.178.235.125,62375889,946638668,946591391,0,Blood & Guts (2021),2020-03-21T13:17:21Z,/* External links */,11685,94.178.235.125,,,
0,94.178.235.125,62630713,946637586,944300302,10,Template:2020 UCI World Tour,2020-03-21T13:07:21Z,,2521,94.178.235.125,,,
0,94.178.235.125,59590341,946636769,924137235,0,2019 World Allround Speed Skating Championships,2020-03-21T12:59:16Z,/* References */,3155,94.178.235.125,,,
0,94.178.235.125,53011499,946636719,924115533,0,2017 World Sprint Speed Skating Championships,2020-03-21T12:58:48Z,/* External links */,3797,94.178.235.125,,,
0,94.178.235.125,56156196,946636606,879726775,14,Category:Calgary Challenger,2020-03-21T12:57:38Z,,327,94.178.235.125,,,
0,94.178.235.125,56156156,946636603,943457500,0,Calgary Challenger,2020-03-21T12:57:35Z,/* External links */,3006,94.178.235.125,,,
0,94.178.235.125,13569710,946636476,946385856,0,Autumn Gold Curling Classic,2020-03-21T12:56:25Z,/* External links */,16432,94.178.235.125,,,
0,94.178.235.125,44083058,946636465,732745922,14,Category:Autumn Gold Curling Classic,2020-03-21T12:56:22Z,,149,94.178.235.125,,,
0,94.178.235.125,42997065,946636379,929656335,0,Elite 10,2020-03-21T12:55:31Z,/* External links */,4891,94.178.235.125,,,
0,94.178.235.125,62454194,946635958,946376967,0,2019 National,2020-03-21T12:51:43Z,/* External links */,39177,94.178.235.125,,,
0,94.178.235.125,28449221,946635855,923341702,0,Masters (curling),2020-03-21T12:50:37Z,/* External links */,14017,94.178.235.125,,,
0,94.178.235.125,48571225,946635668,928299131,0,2015 Meridian Canadian Open,2020-03-21T12:48:54Z,/* External links */,36666,94.178.235.125,,,
0,94.178.235.125,21224527,946635625,941970293,0,Canadian Open (curling),2020-03-21T12:48:30Z,/* External links */,10264,94.178.235.125,,,
0,94.178.235.125,63370950,946635303,946630886,0,2020 Players' Championship,2020-03-21T12:45:33Z,/* External links */,1597,94.178.235.125,,,
0,94.178.235.125,31279901,946635289,936162525,0,2011 Players' Championship,2020-03-21T12:45:23Z,/* External links */,33241,94.178.235.125,,,
0,94.178.235.125,10613687,946635248,946632268,0,Players' Championship,2020-03-21T12:45:02Z,/* External links */,16865,94.178.235.125,,,
0,94.178.235.125,63109849,946634477,944529986,0,Canyon Collective Factory Team,2020-03-21T12:37:26Z,,1663,94.178.235.125,,,
0,94.178.235.125,62971470,946633441,938213008,0,2020 World Athletics Indoor Championships,2020-03-21T12:27:13Z,,185,94.178.235.125,,,
0,94.178.235.125,63221266,946632795,946632748,0,2020 Champions Cup (curling),2020-03-21T12:19:55Z,/* External links */,10176,94.178.235.125,,,
0,94.178.235.125,63221266,946632748,946632457,0,2020 Champions Cup (curling),2020-03-21T12:19:34Z,/* External links */,10171,94.178.235.125,,,
0,94.178.235.125,60389482,946632736,946632469,0,2019 Champions Cup (curling),2020-03-21T12:19:27Z,/* External links */,45132,94.178.235.125,,,
0,94.178.235.125,56573338,946632718,946632503,0,2018 Humpty's Champions Cup,2020-03-21T12:19:12Z,/* References */,26633,94.178.235.125,,,
0,94.178.235.125,52950929,946632701,946632544,0,2017 Humpty's Champions Cup,2020-03-21T12:19:04Z,/* References */,31084,94.178.235.125,,,
0,94.178.235.125,48450099,946632652,946632582,0,2016 Humpty's Champions Cup,2020-03-21T12:18:33Z,/* External links */,48892,94.178.235.125,,,
0,94.178.235.125,48449965,946632622,945884528,0,Champions Cup (curling),2020-03-21T12:18:15Z,/* References */,4389,94.178.235.125,,,
0,94.178.235.125,48450099,946632582,928836493,0,2016 Humpty's Champions Cup,2020-03-21T12:17:51Z,/* External links */,48882,94.178.235.125,,,
0,94.178.235.125,52950929,946632544,945577905,0,2017 Humpty's Champions Cup,2020-03-21T12:17:26Z,/* References */,31074,94.178.235.125,,,
0,94.178.235.125,56573338,946632503,945889062,0,2018 Humpty's Champions Cup,2020-03-21T12:16:56Z,/* References */,26623,94.178.235.125,,,
0,94.178.235.125,60389482,946632469,946377376,0,2019 Champions Cup (curling),2020-03-21T12:16:26Z,/* External links */,45122,94.178.235.125,,,
0,94.178.235.125,63221266,946632457,946323567,0,2020 Champions Cup (curling),2020-03-21T12:16:19Z,/* External links */,10161,94.178.235.125,,,
0,94.178.235.125,10613687,946632268,945508899,0,Players' Championship,2020-03-21T12:14:05Z,,16723,94.178.235.125,,,
0,94.178.235.125,60737228,946632053,945936039,0,2020 Giro d'Italia,2020-03-21T12:11:37Z,/* External links */,10254,94.178.235.125,,,
0,94.178.235.125,63356988,946631824,945239433,0,FIS Ski Flying World Championships 2020–21,2020-03-21T12:09:14Z,,180,94.178.235.125,,,
0,94.178.235.125,63116527,946631800,945282121,0,FIS Ski Flying World Championships 2020,2020-03-21T12:08:58Z,,1907,94.178.235.125,,,
0,94.178.235.125,63345220,946631447,946631405,0,2020 European Boxing Olympic Qualification Tournament,2020-03-21T12:04:51Z,,53428,94.178.235.125,,,
0,94.178.235.125,63345220,946631405,946534801,0,2020 European Boxing Olympic Qualification Tournament,2020-03-21T12:04:18Z,,53424,94.178.235.125,,,
0,94.178.235.125,63347475,946631173,946625750,14,Category:Sports events cancelled due to the COVID-19 pandemic,2020-03-21T12:01:40Z,,483,94.178.235.125,,,
0,94.178.235.125,63362214,946631164,946625824,14,Category:Sports events postponed due to the COVID-19 pandemic,2020-03-21T12:01:31Z,,442,94.178.235.125,,,
0,94.178.235.125,63370950,946630886,945508059,0,2020 Players' Championship,2020-03-21T11:58:40Z,/* External links */,1592,94.178.235.125,,,
0,94.178.235.125,60715661,946630754,946630724,0,2020 Monaco Grand Prix,2020-03-21T11:57:17Z,,147,94.178.235.125,,,
0,94.178.235.125,60715661,946630724,896270628,0,2020 Monaco Grand Prix,2020-03-21T11:57:05Z,,129,94.178.235.125,,,
0,94.178.235.125,63200761,946627587,942462916,14,Category:1981 health disasters,2020-03-21T11:22:33Z,,275,94.178.235.125,,,
0,94.178.235.125,63352717,946626984,946159597,14,Category:Events postponed due to the COVID-19 pandemic,2020-03-21T11:16:14Z,,419,94.178.235.125,,,
0,94.178.235.125,63339308,946626930,946352346,14,Category:Events cancelled due to the COVID-19 pandemic,2020-03-21T11:15:34Z,,858,94.178.235.125,,,
0,94.178.235.125,63189961,946625973,946618516,4,Wikipedia:Categories for discussion/Log/2020 March 19,2020-03-21T11:05:38Z,/* Category:2019–20 coronavirus pandemic and sports */,29310,94.178.235.125,,,
0,94.178.235.125,63363167,946625860,946625812,14,Category:Impact of the COVID-19 pandemic on sports,2020-03-21T11:04:29Z,,136,94.178.235.125,,,
0,94.178.235.125,63362214,946625824,946625457,14,Category:Sports events postponed due to the COVID-19 pandemic,2020-03-21T11:04:03Z,same,429,94.178.235.125,,,
0,94.178.235.125,63363167,946625812,945720732,14,Category:Impact of the COVID-19 pandemic on sports,2020-03-21T11:03:51Z,same,105,94.178.235.125,,,
0,94.178.235.125,63347475,946625750,946625448,14,Category:Sports events cancelled due to the COVID-19 pandemic,2020-03-21T11:03:08Z,same,470,94.178.235.125,,,
0,94.178.235.125,63362214,946625457,946625373,14,Category:Sports events postponed due to the COVID-19 pandemic,2020-03-21T10:59:54Z,,494,94.178.235.125,,,
0,94.178.235.125,63347475,946625448,946625354,14,Category:Sports events cancelled due to the COVID-19 pandemic,2020-03-21T10:59:47Z,,535,94.178.235.125,,,
0,94.178.235.125,63362214,946625373,946159660,14,Category:Sports events postponed due to the COVID-19 pandemic,2020-03-21T10:58:54Z,,445,94.178.235.125,,,
0,94.178.235.125,63347475,946625354,945721201,14,Category:Sports events cancelled due to the COVID-19 pandemic,2020-03-21T10:58:43Z,,486,94.178.235.125,,,
0,94.178.235.125,61692170,946625216,946217941,14,Category:2020 U.S. Open Cup,2020-03-21T10:56:53Z,only articles in this categ,120,94.178.235.125,,,
0,94.178.235.125,63338618,946625117,946625075,0,2020 European Badminton Championships,2020-03-21T10:55:28Z,,47020,94.178.235.125,,,
0,94.178.235.125,63338618,946625075,946624772,0,2020 European Badminton Championships,2020-03-21T10:54:55Z,,47020,94.178.235.125,,,
0,94.178.235.125,63338618,946624772,946534785,0,2020 European Badminton Championships,2020-03-21T10:51:01Z,,46989,94.178.235.125,,,
0,94.178.235.125,58937695,946623206,942888668,0,2021 UEFA Europa League final,2020-03-21T10:31:41Z,/* Host selection */ as always,6239,94.178.235.125,,,
0,94.178.235.125,55752796,946623169,946077308,0,2020 UEFA Europa League final,2020-03-21T10:31:13Z,/* Host selection */,8497,94.178.235.125,,,
0,94.178.235.125,53077928,946623123,943211920,0,2019 UEFA Europa League final,2020-03-21T10:30:44Z,/* Host selection */ as always,49708,94.178.235.125,,,
0,94.178.235.125,53077927,946622896,937755741,0,2019 UEFA Champions League final,2020-03-21T10:28:17Z,/* Host selection */,90494,94.178.235.125,,,
0,94.178.235.125,58937694,946622693,931055540,0,2021 UEFA Champions League final,2020-03-21T10:25:46Z,/* Host selection */ as always,7369,94.178.235.125,,,
0,94.178.235.125,55752795,946622669,946228900,0,2020 UEFA Champions League final,2020-03-21T10:25:27Z,/* Host selection */ as always,8433,94.178.235.125,,,
0,94.178.235.125,43606348,946622093,941584964,0,FC Sevastopol (2014),2020-03-21T10:18:01Z,,6269,94.178.235.125,,,
0,94.178.235.125,59694991,946622075,878873770,14,Category:FC Sevastopol (2014) managers,2020-03-21T10:17:42Z,renamed,469,94.178.235.125,,,
0,94.178.235.125,54613862,946622047,837597381,14,Category:FC Sevastopol (2014) players,2020-03-21T10:17:25Z,renamed,583,94.178.235.125,,,
0,94.178.235.125,54613870,946622024,841771905,14,Category:FC Sevastopol (2014),2020-03-21T10:17:05Z,it was renamed,465,94.178.235.125,,,
0,94.178.235.125,1947051,946621774,942958150,0,Heidelberg United FC,2020-03-21T10:13:38Z,catmain,21986,94.178.235.125,,,
0,94.178.235.125,41143017,946621749,629565630,14,Category:Heidelberg United FC,2020-03-21T10:13:22Z,in main article only,264,94.178.235.125,,,
0,94.178.235.125,21606425,946621667,946621653,0,FK Inkaras Kaunas,2020-03-21T10:12:19Z,/* References */,6124,94.178.235.125,,,
0,94.178.235.125,21606425,946621653,903065729,0,FK Inkaras Kaunas,2020-03-21T10:12:09Z,/* References */,6142,94.178.235.125,,,
0,94.178.235.125,58672884,946621570,946621520,0,FK Be1,2020-03-21T10:11:08Z,/* External links */,6180,94.178.235.125,,,
0,94.178.235.125,58672884,946621520,942073723,0,FK Be1,2020-03-21T10:10:25Z,/* External links */,6060,94.178.235.125,,,
0,94.178.235.125,41019085,946621479,750745456,0,LGSF Kaunas,2020-03-21T10:10:00Z,/* External links */,2972,94.178.235.125,,,
0,94.178.235.125,45436353,946621433,944889427,0,FK Kauno Žalgiris,2020-03-21T10:09:21Z,subcat,15535,94.178.235.125,,,
0,94.178.235.125,40988059,946621423,910676916,0,ŠŠ Kovas Kaunas,2020-03-21T10:09:13Z,/* External links */,3471,94.178.235.125,,,
0,94.178.235.125,833876,946621325,920433753,0,FBK Kaunas,2020-03-21T10:08:11Z,/* External links */,24783,94.178.235.125,,,
0,94.178.235.125,10727850,946621275,771513375,14,Category:FBK Kaunas,2020-03-21T10:07:40Z,,163,94.178.235.125,,,
0,94.178.235.125,52099715,946621260,920433097,0,FBK Kaunas (2012),2020-03-21T10:07:28Z,/* References */,6019,94.178.235.125,,,
0,94.178.235.125,1130000,946620866,943101465,0,Arminas Narbekovas,2020-03-21T10:02:33Z,,9725,94.178.235.125,,,
0,77.252.47.155,4025015,1065423290,1060458428,0,Šakotis,2022-01-13T13:19:27Z,,11246,77.252.47.155,,,
0,77.252.47.155,63390545,949230640,949022354,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-04-05T09:00:26Z,,1762,77.252.47.155,,,
0,77.252.47.155,63390545,949022037,948695735,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-04-04T07:46:00Z,,1717,77.252.47.155,,,
0,77.252.47.155,63277046,946799491,946793234,0,COVID-19 pandemic in Ukraine,2020-03-22T14:06:20Z,,13625,77.252.47.155,,,
0,77.252.47.155,63390545,946799441,946793722,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-03-22T14:05:57Z,,2044,77.252.47.155,,,
0,77.252.47.155,63390545,946793722,946793667,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-03-22T13:14:21Z,,2109,77.252.47.155,,,
0,77.252.47.155,63390545,946793667,946793597,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-03-22T13:13:44Z,,2111,77.252.47.155,,,
0,77.252.47.155,63390545,946793597,946793557,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-03-22T13:13:00Z,,2107,77.252.47.155,,,
0,77.252.47.155,63390545,946793557,946793519,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-03-22T13:12:33Z,,2109,77.252.47.155,,,
0,77.252.47.155,63390545,946793519,946793236,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-03-22T13:12:08Z,,2108,77.252.47.155,,,
0,77.252.47.155,63390545,946793236,946793196,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-03-22T13:08:50Z,,2109,77.252.47.155,,,
0,77.252.47.155,63390545,946793196,946686388,10,Template:COVID-19 pandemic data/Ukraine medical cases chart,2020-03-22T13:08:28Z,,2113,77.252.47.155,,,
